[WARNING] [2025-05-02 20:32:25] Potentially unused Composer dependency: ext-mysqli
[WARNING] [2025-05-02 23:37:54] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\js\greensock.js
[WARNING] [2025-05-02 23:37:54] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\js\jquery.min.js
[WARNING] [2025-05-02 23:37:54] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\js\moment.js
[WARNING] [2025-05-02 23:37:54] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\vendor\chartjs\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:54] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\fullcalendar.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\gcal.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates\js\jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\event.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\highlight.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\fullcalendar.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\gcal.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\moment.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\owl.carousel\docs\assets\vendors\highlight.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\fullcalendar.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\gcal.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\highlight.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\moment.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\OpenSSH.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS8.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PuTTY.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DH\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DSA\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\EC\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\moment.min.js
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\admin_login_handler.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\ai_feedback_analytics.php
[WARNING] [2025-05-02 23:37:55] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\auto-backup.php
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\form.php
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\payments_gateway.php
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\chart.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\greensock.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\fullcalendar.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\gcal.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates\js\jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\event.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\highlight.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\fullcalendar.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\gcal.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\moment.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\owl.carousel\docs\assets\vendors\highlight.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\fullcalendar.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\gcal.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\highlight.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\moment.min.js
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\OpenSSH.php
[WARNING] [2025-05-02 23:37:56] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS8.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PuTTY.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DH\Formats\Keys\PKCS1.php
